date,Machine,SampleID,A,gsw,Ci,VPDleaf,VPDair,Tair,Tleaf,Qin,CO2s,RHs,Patm,E,flow
20200311,Derek,BNL18031,-1.416666667,17.87,519.3333333,1.065,0.989062175,29.805,30.11833333,0,400.075,76.52666667,99.24,0.198333333,499.7166667
20200311,Derek,BNL18031,-0.127666667,19.80,403,1.11,1.10203483,30.10666667,30.135,30,400.1216667,74.295,99.32,0.2285,500.6
20200311,Derek,BNL18031,0.817333333,28.08,345.8333333,1.136666667,1.23087155,30.41833333,30.035,80,400.0816667,71.79833333,99.36,0.330833333,499.7
20200311,Derek,BNL18031,2,38.23,308,1.24,1.413029287,30.79333333,30.095,150,400.0466667,68.31166667,99.42166667,0.487833333,499.7
20200311,Derek,BNL18031,2.915,60.17,313.8333333,1.21,1.410779347,30.77,29.97,200,399.9933333,68.32,99.48,0.7445,499.7
20200311,Derek,BNL18031,3.685,75.07,312.5,1.226666667,1.451640929,30.89,29.98333333,300,399.9316667,67.625,99.5,0.934166667,499.7166667
20200311,Derek,BNL18031,4.283333333,86.68,312,1.16,1.237927175,30.21333333,29.89166667,500,400.0366667,71.30166667,99.52,1.018333333,499.7
20200311,Derek,BNL18031,4.533333333,93.45,313.3333333,1.17,1.190433625,29.99,29.91333333,700,400.12,72.04666667,99.53,1.108333333,499.7166667
20200311,Derek,BNL18031,5.383333333,105.00,307,1.44,1.517553833,30.42,30.10333333,1000,399.93,65.23333333,99.47,1.52,499.7833333
20200311,Mariano,BNL18032,-1.293333333,17.58,510.6666667,1.04,0.957782383,29.78666667,30.12333333,0,400.0466667,77.245,99.18666667,0.190333333,499.8
20200311,Mariano,BNL18032,0.395,20.20,361.1666667,1.14,1.164683875,30.145,30.03833333,30,400.0316667,72.89333333,99.245,0.239,499.9
20200311,Mariano,BNL18032,1.216666667,22.20,304.8333333,1.161666667,1.183895584,30.14,30.06,80,400.05,72.43833333,99.28333333,0.268,499.9333333
20200311,Mariano,BNL18032,1.675,25.18,286,1.21,1.279048044,30.235,29.94666667,150,400.1316667,70.385,99.32666667,0.315,499.9833333
20200311,Mariano,BNL18032,2.065,26.78,268.8333333,1.233333333,1.290895825,30.24333333,30.01,200,399.9733333,70.125,99.37,0.342166667,499.9666667
20200311,Mariano,BNL18032,2.673333333,30.83,253.6666667,1.211666667,1.288859373,30.285,29.98333333,300,400.05,70.24333333,99.41,0.387,499.9833333
20200311,Mariano,BNL18032,3.676666667,39.17,241.3333333,1.25,1.289602759,30.19666667,30.03333333,500,399.9866667,70.075,99.42,0.504,499.1333333
20200311,Mariano,BNL18032,5.661666667,57.45,232.6666667,1.32,1.358679419,30.24166667,30.095,700,399.9283333,68.55333333,99.41,0.777333333,499.3
20200311,Mariano,BNL18032,7.461666667,77.53,235.1666667,1.41,1.410969577,30.14333333,30.14833333,1000,400.0083333,67.15833333,99.38166667,1.111666667,499.4
20200311,Andy,BNL18034,-1.198333333,79.28,418.6666667,0.879333333,0.905809085,29.23666667,29.12166667,0,399.8833333,77.78666667,99.35833333,0.708,500.2166667
20200311,Andy,BNL18034,0.491666667,83.35,384,0.9485,1.070137577,29.57333333,29.05833333,30,400.095,74.26166667,99.42,0.801,500.1666667
20200311,Andy,BNL18034,2.223333333,94.47,355,0.985166667,1.120011465,29.68833333,29.11833333,80,399.975,73.24,99.46,0.939333333,500.1166667
20200311,Andy,BNL18034,3.823333333,105.00,334.1666667,0.9555,1.069741986,29.54666667,29.065,150,399.9966667,74.23166667,99.48,1.01,500.1833333
20200311,Andy,BNL18034,4.58,117.17,329.6666667,0.944166667,1.126896927,29.71166667,28.94166667,200,400.1016667,73.11166667,99.5,1.11,500.15
20200311,Andy,BNL18034,5.49,127.67,323,0.9415,1.03396283,29.49666667,29.105,300,400.1066667,75.02166667,99.51,1.2,500.15
20200311,Andy,BNL18034,6.471666667,142.17,318.6666667,0.934,0.996539054,29.2,28.935,500,400.0333333,75.51,99.53,1.32,500.15
20200311,Andy,BNL18034,6.878333333,151.33,318.1666667,0.956333333,0.946289378,28.87,28.91333333,700,399.9916667,76.29666667,99.52833333,1.431666667,500.1333333
20200311,Andy,BNL18034,7.173333333,162.17,319.8333333,0.983666667,0.869578078,28.56666667,29.06166667,1000,399.985,77.83166667,99.52166667,1.571666667,500.1333333
20200311,Jorge,BNL18035,-2.606666667,44.18,490,0.7795,0.681673228,30.65333333,31.03666667,0,400.08,84.59,99.13,0.357166667,499.9
20200311,Jorge,BNL18035,-0.709333333,82.83,408.5,0.828333333,0.857582546,31.24333333,31.13,30,400.0583333,81.255,99.23,0.701166667,499.9
20200311,Jorge,BNL18035,2.083333333,87.25,355.1666667,0.886666667,0.931959888,31.21666667,31.04,80,400.0683333,79.59833333,99.25,0.788666667,499.8833333
20200311,Jorge,BNL18035,4.433333333,109.67,327.5,0.9505,1.108423709,31.70666667,31.105,150,400.1166667,76.40166667,99.27666667,1.053333333,499.8666667
20200311,Jorge,BNL18035,7.196666667,134.17,304.8333333,1.011666667,1.165402505,31.71,31.135,250,400.0333333,75.19333333,99.34,1.361666667,499.85
20200311,Jorge,BNL18035,8.625,156.67,301.8333333,1.04,1.266956567,31.85666667,30.99,350,400.1,73.255,99.38,1.616666667,499.8833333
20200311,Jorge,BNL18035,10.51666667,194.83,302.1666667,1.033333333,1.283589386,31.915,30.965,550,400.0716667,72.99333333,99.44,1.976666667,499.9
20200311,Jorge,BNL18035,11.6,213.50,301.5,1.02,1.104828821,31.395,31.08,800,399.965,76.05833333,99.45,2.128333333,499.9
20200311,Jorge,BNL18035,12.38333333,233.83,303,1.06,1.060915489,31.14333333,31.15,1100,400.0466667,76.67833333,99.46,2.405,499.9
20200311,Jorge,BNL18035,12.91666667,257.67,307.5,1.051666667,0.766383232,29.97,31.10166667,1500,400.1366667,81.98333333,99.46,2.601666667,499.8833333
20200311,Bernie,BNL18437,-1.606666667,15.58,557,1.1,1.10082365,29.86,29.85666667,0,400.065,73.95666667,99.15,0.1785,499.7166667
20200311,Bernie,BNL18437,0.306333333,16.73,364,0.997,0.940395653,29.79333333,30.02666667,30,399.875,77.66666667,99.22,0.173833333,499.7666667
20200311,Bernie,BNL18437,1.866666667,22.45,261,0.946333333,0.866760346,29.55,29.87833333,80,399.9533333,79.125,99.24,0.220833333,499.7333333
20200311,Bernie,BNL18437,3.145,32.57,238.5,1.008333333,0.943964975,29.78666667,30.06,150,400.08,77.57333333,99.26333333,0.340166667,499.7333333
20200311,Bernie,BNL18437,3.765,36.45,227.6666667,1.023333333,0.951494175,29.73333333,30.02666667,200,400.0483333,77.325,99.295,0.385166667,499.7
20200311,Bernie,BNL18437,4.453333333,36.03,195.3333333,0.9385,0.822994157,29.37666667,29.85666667,300,399.9816667,79.98,99.32,0.3495,499.7666667
20200311,Bernie,BNL18437,5.505,43.82,191.3333333,0.974166667,0.763764726,29.12,30,500,399.955,81.14333333,99.34333333,0.439666667,499.7666667
20200311,Bernie,BNL18437,6.288333333,53.95,205,1.05,0.837536635,29.17,30.04,700,400.0116667,79.38166667,99.37,0.579666667,499.75
20200311,Bernie,BNL18437,7.053333333,65.28,218.3333333,1.06,0.743677167,28.73,30.06666667,1000,399.9166667,81.22,99.38333333,0.707666667,499.75
20200311,Lindsey,BNL18438,-0.805511711,12.42,503.4658828,1.003889892,1.131719885,30.5130957,29.99803548,0,399.968914,74.21029054,99.27625269,1.30E-01,645.4816667
20200311,Lindsey,BNL18438,0.945958624,34.05,348.7954431,1.008965852,1.098881771,30.37133548,30.00801183,30,399.9997957,74.75453609,99.26853065,3.56E-01,642.032
20200311,Lindsey,BNL18438,3.052001615,50.08,295.4644452,0.998312977,1.117043944,30.46794839,29.98892957,80,400.0113978,74.47886662,99.27361344,5.16E-01,642.6446667
20200311,Lindsey,BNL18438,5.354683553,61.91,254.3327755,1.00053969,1.111204296,30.44957473,30.00309839,150,399.990414,74.58559604,99.30530484,6.37E-01,642.6498333
20200311,Lindsey,BNL18438,7.28452855,77.89,242.5642676,0.996546935,1.103075544,30.41668871,29.98638656,250,399.9992796,74.72396838,99.31371237,7.95E-01,643.1048333
20200311,Lindsey,BNL18438,8.867942501,102.70,253.3684057,1.00151639,1.093791704,30.36653441,29.99348172,350,399.9839624,74.86459338,99.30437043,1.05E+00,641.381
20200311,Lindsey,BNL18438,9.899973285,112.03,249.7695089,1.007843008,1.104174281,30.40360215,30.01470054,550,400.0005968,74.67982821,99.31892849,1.15E+00,642.15
20200311,Lindsey,BNL18438,10.74854652,135.62,263.9655116,1.00095573,1.06053939,30.24629677,30.00493817,800,400.0025699,75.460266,99.36191505,1.37E+00,641.4836667
20200311,Lindsey,BNL18438,11.08893235,148.19,270.9941048,0.98817849,1.033864537,30.17089892,29.98555161,1100,399.9746022,75.97383949,99.37915645,1.47E+00,641.352
20200311,Lindsey,BNL18438,11.10627896,159.13,278.9668524,0.994947436,1.048269667,30.17844785,29.96194194,1500,399.9939892,75.64964021,99.39938925,1.59E+00,641.572
20200311,Andy,BNL18439,-1.376666667,33.30,456.1666667,1.453333333,1.522116577,30.625,30.355,0,399.955,65.535,99.09666667,0.501333333,500.2166667
20200311,Andy,BNL18439,0.523166667,61.52,378.8333333,1.105,1.050430613,30.30333333,30.51833333,30,399.9366667,75.77333333,99.15,0.697833333,500.2333333
20200311,Andy,BNL18439,2.793333333,68.20,326,1.15,1.049579038,30.23166667,30.64666667,80,400.04,75.69333333,99.16833333,0.805666667,500.25
20200311,Andy,BNL18439,4.7,84.97,303.1666667,1.038333333,0.941626782,30.03166667,30.42666667,150,399.9366667,77.94166667,99.21,0.899166667,500.1833333
20200311,Andy,BNL18439,5.708333333,95.53,295.1666667,1.091666667,1.049351356,30.38166667,30.55333333,200,400.0283333,75.90666667,99.23,1.06,500.1833333
20200311,Andy,BNL18439,6.878333333,108.00,288.5,1.08,1.04484065,30.33666667,30.485,300,400.0533333,75.94833333,99.25833333,1.18,500.2166667
20200311,Andy,BNL18439,7.925,125.33,288.8333333,1.035,0.846180115,29.79833333,30.57,500,399.8933333,79.91,99.28,1.303333333,500.2166667
20200311,Andy,BNL18439,8.363333333,133.50,289.5,1.043333333,0.807466244,29.66666667,30.63666667,700,399.9216667,80.68333333,99.3,1.398333333,500.15
20200311,Andy,BNL18439,8.786666667,140.50,289.3333333,1.091666667,0.810638238,29.47166667,30.615,1000,399.9233333,80.38833333,99.31833333,1.53,500.2166667
20200311,Mariano,BNL18440,-2.13,4.59,1123.333333,1.576666667,1.787097189,30.62,29.76333333,0,400.0433333,59.52333333,98.96,0.075616667,500
20200311,Mariano,BNL18440,-0.24135,5.51,458.5,1.53,1.707684288,30.74166667,30.02333333,30,399.8816667,61.59,98.96,0.087966667,499.9
20200311,Mariano,BNL18440,0.027338333,8.21,384,1.55,1.710449951,30.77,30.11666667,80,400.035,61.59,98.955,0.132833333,499.8833333
20200311,Mariano,BNL18440,0.948,11.63,260.3333333,1.56,1.717124215,30.745,30.115,150,400.0016667,61.385,98.94,0.189333333,499.8833333
20200311,Mariano,BNL18440,1.783333333,17.50,228.1666667,1.531666667,1.695142924,30.71166667,30.06666667,200,400.0683333,61.80666667,98.95,0.279333333,499.9
20200311,Mariano,BNL18440,2.478333333,20.75,200,1.55,1.673352403,30.78333333,30.29666667,300,400.01,62.45166667,98.95333333,0.335,499.85
20200311,Mariano,BNL18440,5.433333333,58.40,241.1666667,1.428333333,1.493463036,30.90666667,30.65,500,399.995,66.72333333,98.98,0.858166667,499.8666667
20200311,Mariano,BNL18440,7.18,95.53,268.6666667,1.401666667,1.377962082,31.14333333,31.24,700,400.0383333,69.70833333,98.985,1.363333333,499.8666667
20200311,Mariano,BNL18440,7.975,116.17,278.6666667,1.365,1.294992799,31.13166667,31.40166667,1000,400.07,71.51333333,99,1.603333333,499.8166667
20200311,Derek,BNL18441,-2.025,2.92,1480,2.073333333,2.652318983,33.90666667,31.85833333,0,400.115,50.10666667,99.09,0.06345,500.65
20200311,Derek,BNL18441,-0.406666667,3.29,581,2.006666667,2.775609137,34.62166667,31.95,30,399.8666667,49.825,99.09,0.069216667,500.6166667
20200311,Derek,BNL18441,-0.019105,4.24,394,1.955,2.595966757,34.155,31.89833333,80,399.9116667,51.83833333,99.08,0.086716667,500.6166667
20200311,Derek,BNL18441,-0.015721667,5.24,392,1.951666667,2.466473155,33.73666667,31.91,150,400.04,53.16,99.08166667,0.107,499.7
20200311,Derek,BNL18441,0.3045,6.40,311.8333333,1.955,2.424598113,33.605,31.93333333,200,400.0716667,53.615,99.08,0.130833333,499.7166667
20200311,Derek,BNL18441,1.0075,10.00,228.3333333,1.988333333,2.412514617,33.57166667,32.05833333,300,400.0516667,53.76,99.07,0.208,499.7166667
20200311,Derek,BNL18441,2.93,24.70,199.3333333,1.88,2.144977773,32.97333333,32.01,500,400.1,57.485,99.08,0.482666667,499.7
20200311,Derek,BNL18441,6.353333333,59.47,218,1.578333333,1.582132015,31.9,31.87833333,700,400.02,66.68333333,99.10666667,0.9645,499.7
20200311,Derek,BNL18441,7.481666667,91.30,257.6666667,1.436666667,1.18256149,30.90833333,31.87333333,1000,400.1233333,73.65333333,99.12,1.335,499.7
20200311,Jorge,BNL18442,-1.315,18.80,500.1666667,1.601666667,1.877579721,31.9,30.85333333,0,400.03,60.46166667,99.03,0.314,499.9166667
20200311,Jorge,BNL18442,0.838666667,27.43,342,1.4,1.692441634,32.04333333,30.92833333,30,399.9666667,64.64833333,99.01166667,0.399,499.8666667
20200311,Jorge,BNL18442,2.93,35.75,260,1.37,1.648208379,32.085,31.04166667,80,399.9433333,65.65333333,99.01,0.509166667,499.85
20200311,Jorge,BNL18442,4.235,42.35,230.6666667,1.386666667,1.638977271,32.095,31.14,150,400.09,65.865,99,0.6075,499.85
20200311,Jorge,BNL18442,5.076666667,47.52,220,1.28,1.514920414,31.785,30.88,200,400.1,67.89,99.00333333,0.627666667,499.8333333
20200311,Jorge,BNL18442,5.815,52.23,213.1666667,1.151666667,1.260234066,31.26333333,30.845,300,400.0783333,72.485,99.02166667,0.621666667,499.8666667
20200311,Jorge,BNL18442,7.466666667,79.33,237.1666667,1.668333333,1.581708492,30.79,31.12333333,550,400.0783333,64.52166667,99.03,1.348333333,499.8333333
20200311,Jorge,BNL18442,7.95,89.18,245.3333333,1.566666667,1.382797498,30.25,30.98,800,400.035,68.01,99.04,1.421666667,499.8166667
20200311,Jorge,BNL18442,8.03,99.53,258.8333333,1.47,1.070008911,29.445,31.06166667,1100,400.13,74.07333333,99.05166667,1.486666667,499.8333333
20200311,Jorge,BNL18442,8.136666667,108.00,267.8333333,1.4,0.79983703,28.44666667,30.93666667,1500,399.9916667,79.46666667,99.07,1.531666667,499.8333333
20200313,Lindsey,BNL18451,-1.929834611,42.79,465.84644,0.970473952,1.041928599,29.31896022,29.01519086,0,400.0062258,74.56999214,99.67135269,4.27E-01,655.7731667
20200313,Lindsey,BNL18451,0.003533233,49.70,394.0913538,0.880546916,0.930558941,29.21793226,29.00484892,30,399.9999462,77.15529347,99.71788602,4.49E-01,655.9013333
20200313,Lindsey,BNL18451,2.299993429,80.58,348.2926367,0.848907501,0.900562384,29.19020376,28.96969032,80,400.0065538,77.85624888,99.72401452,6.96E-01,655.8735
20200313,Lindsey,BNL18451,4.787361618,87.43,305.624009,0.884022891,0.936622236,29.21953656,28.99537043,150,400.0094892,77.00857773,99.72265161,7.85E-01,655.6833333
20200313,Lindsey,BNL18451,5.849977697,97.91,297.2877764,0.888489585,1.022022303,29.56879086,29.00386774,200,399.9917742,75.4127235,99.71594301,8.82E-01,657.301
20200313,Lindsey,BNL18451,6.589112264,85.86,269.8076498,0.930233353,0.970091202,29.13972527,28.9695543,300,399.9944946,76.07692816,99.72530968,8.12E-01,654.5256667
20200313,Lindsey,BNL18451,7.86928974,108.54,275.7031391,0.998362059,1.069877764,29.30318387,28.99886935,500,399.9803118,73.86408385,99.70655699,1.09E+00,655.2936667
20200313,Lindsey,BNL18451,8.025777321,78.79,230.230363,0.769708927,0.911633777,29.59050968,28.99012151,700,399.9565376,78.09577518,99.65574892,6.18E-01,655.9813333
20200313,Lindsey,BNL18451,8.595774222,89.51,239.0075216,0.837081666,0.995411279,29.66347796,28.99497957,1000,399.9946344,76.18311525,99.6443672,7.62E-01,656.1483333
20200313,Bernie,BNL18452,-1.963333333,49.83,457,0.933333333,0.928601796,28.895,28.91666667,0,399.8733333,76.77333333,99.48,0.4765,499.7333333
20200313,Bernie,BNL18452,0.07285,64.95,392.5,0.870333333,0.919980438,29.21166667,29.00166667,30,399.9833333,77.40666667,99.53,0.576166667,499.7166667
20200313,Bernie,BNL18452,2.358333333,76.83,344.1666667,0.865666667,0.909048826,29.26333333,29.07833333,80,399.9466667,77.74166667,99.54,0.675166667,499.75
20200313,Bernie,BNL18452,4.768333333,100.12,316.5,0.859666667,1.021639572,29.54166667,28.85166667,150,400.05,75.38333333,99.54,0.8675,499.7333333
20200313,Bernie,BNL18452,7.385,116.83,290.3333333,0.839166667,0.864915678,29.045,28.93833333,250,399.8866667,78.55333333,99.54,0.980666667,499.7166667
20200313,Bernie,BNL18452,8.96,132.00,281.8333333,0.942833333,0.97799747,29.04666667,28.89833333,350,399.935,75.75166667,99.54,1.241666667,499.8
20200313,Bernie,BNL18452,11.9,172.83,278.3333333,1.063333333,1.002866538,28.945,29.2,550,400.1,74.98833333,99.52,1.803333333,499.8
20200313,Bernie,BNL18452,13.23333333,187.00,274.3333333,1.086666667,1.134546766,29.31,29.10166667,800,400.0966667,72.295,99.5,1.983333333,499.8166667
20200313,Bernie,BNL18452,14.31666667,213.17,279.3333333,1.13,1.144089777,29.14333333,29.09333333,1100,399.915,71.79166667,99.49,2.338333333,499.8
20200313,Bernie,BNL18452,15.3,241.67,284.6666667,1.17,1.07228809,28.68333333,29.10166667,1500,400.02,72.84833333,99.48,2.71,499.8166667
20200313,Andy,BNL18453,-1.561666667,37.65,460,1.000166667,0.862402834,28.46166667,29.06166667,0,400.0766667,77.88,99.37166667,0.387666667,500.1833333
20200313,Andy,BNL18453,0.380333333,59.93,383.3333333,0.939833333,0.862957202,28.77,29.10166667,30,400.01,78.25833333,99.415,0.5755,500.2333333
20200313,Andy,BNL18453,2.933333333,139.17,359.3333333,0.8775,0.905155928,29.18,29.06333333,80,400.0916667,77.73,99.5,1.215,500.15
20200313,Andy,BNL18453,5.371666667,155.83,336.6666667,0.8845,0.895338105,29.15,29.10333333,150,399.975,77.93333333,99.51,1.361666667,500.1666667
20200313,Andy,BNL18453,6.395,167.67,330.8333333,0.841333333,0.858691726,29.12833333,29.05333333,200,400.0216667,78.81,99.505,1.39,500.1333333
20200313,Andy,BNL18453,7.98,171.67,316.5,0.869333333,0.867295224,29.11,29.11833333,300,399.9383333,78.575,99.51333333,1.468333333,500.1833333
20200313,Andy,BNL18453,9.345,182.00,308.6666667,0.855,0.897072293,29.05333333,28.87333333,500,400.1366667,77.76666667,99.51,1.525,500.2
20200313,Andy,BNL18453,9.961666667,180.83,302.1666667,0.849333333,0.71849846,28.54333333,29.11,700,399.985,81.65833333,99.51,1.508333333,500.1333333
20200313,Andy,BNL18453,8.823333333,166.83,305.1666667,0.881,0.727874839,28.55666667,29.2,1000,399.52,81.43333333,99.47833333,1.446666667,500.1333333
20200313,Mariano,BNL18454,-0.833333333,70.45,412.6666667,0.987833333,1.007810294,29.665,29.58333333,0,399.985,75.88833333,99.37,0.7095,499.7
20200313,Mariano,BNL18454,1.366666667,75.27,364,0.978833333,1.052092668,29.86833333,29.56333333,30,399.9916667,75.12166667,99.38,0.749833333,499.75
20200313,Mariano,BNL18454,3.256666667,86.45,331.8333333,1.026666667,1.162208846,30.095,29.54,80,399.9616667,72.87333333,99.37666667,0.900833333,499.8
20200313,Mariano,BNL18454,5.386666667,88.83,294.6666667,0.982333333,1.046174947,29.85666667,29.595,150,400.07,75.245,99.38,0.883833333,499.8
20200313,Mariano,BNL18454,6.525,100.58,287,1.03,1.10315057,29.92333333,29.61666667,250,399.9966667,73.99666667,99.38,1.043333333,499.0166667
20200313,Mariano,BNL18454,7.131666667,113.17,289.6666667,1.06,1.180324884,29.975,29.48,350,399.9833333,72.26,99.38,1.203333333,499.05
20200313,Mariano,BNL18454,8.313333333,157.83,305,1.115,1.241222647,29.99166667,29.47166667,550,399.9016667,70.85666667,99.35,1.74,499.1333333
20200313,Mariano,BNL18454,8.971666667,179.33,308.8333333,1.16,1.265386725,29.94333333,29.51,800,399.9516667,70.20666667,99.33,2.046666667,499.3
20200313,Mariano,BNL18454,9.211666667,188.67,310.3333333,1.188333333,1.243207483,29.72166667,29.48833333,1100,399.99,70.35333333,99.33,2.193333333,499.3
20200313,Mariano,BNL18454,9.283333333,197.50,312.8333333,1.25,1.238261866,29.48833333,29.53333333,1500,399.855,70.07166667,99.32,2.408333333,499.4
20200313,Derek,BNL18455,-1.03,23.62,462.6666667,1.025,1.063440749,29.75,29.59,0,399.8883333,74.68166667,99.48166667,0.2505,500.6
20200313,Derek,BNL18455,0.917,25.18,335,1.03,1.197591776,30.22166667,29.53,30,399.915,72.25,99.51,0.268,500.6
20200313,Derek,BNL18455,2.385,36.38,288,0.997,1.268652046,30.44166667,29.32166667,80,400.025,70.97166667,99.51,0.3735,500.6
20200313,Derek,BNL18455,3.718333333,41.98,250.6666667,1.04,1.219779285,30.285,29.555,150,399.8883333,71.83833333,99.52,0.4495,500.6
20200313,Derek,BNL18455,4.095,52.83,268,1.115,1.411727257,30.79833333,29.59666667,200,400.1333333,68.35,99.51,0.602833333,499.7
20200313,Derek,BNL18455,5.54,53.73,226.6666667,1.08,1.196519716,30.11833333,29.64666667,300,400.0766667,72.11,99.51,0.594666667,499.7
20200313,Derek,BNL18455,7.386666667,68.95,219.5,1.118333333,1.108535983,29.57666667,29.60666667,500,400.1183333,73.34333333,99.51,0.783166667,499.7
20200313,Derek,BNL18455,9.61,98.72,233.5,1.13,1.124797759,29.42833333,29.45,700,400.0083333,72.72,99.51,1.123333333,499.7166667
20200313,Derek,BNL18455,12.71666667,156.00,256.5,1.27,1.251236126,29.55833333,29.63333333,1000,399.9766667,69.88,99.45333333,1.958333333,499.8
20200313,Jorge,BNL18456,-1.026666667,23.80,463.5,0.839666667,0.783424261,29.24,29.48,0,400.0333333,80.79166667,99.41,0.207,499.85
20200313,Jorge,BNL18456,0.446833333,29.20,369.5,0.8995,0.873221555,29.43666667,29.54833333,30,400.07,78.83166667,99.44,0.271333333,499.8833333
20200313,Jorge,BNL18456,1.601666667,36.83,324,0.9225,0.907662445,29.54333333,29.60666667,80,400.0666667,78.13166667,99.44,0.350166667,499.9
20200313,Jorge,BNL18456,2.585,51.57,312.5,1.011666667,1.096187196,29.925,29.58833333,150,399.965,74.16333333,99.43833333,0.536333333,499.8666667
20200313,Jorge,BNL18456,3.425,59.95,301.1666667,0.9935,1.000613908,29.60666667,29.575,200,400.0633333,75.98,99.44,0.609166667,499.8666667
20200313,Jorge,BNL18456,3.891666667,76.10,309.8333333,1.103333333,1.16255643,29.88333333,29.64833333,300,400.01,72.53333333,99.43666667,0.854666667,499.9
20200313,Jorge,BNL18456,4.61,88.57,307.5,1.175,1.187699654,29.68666667,29.64166667,500,399.9916667,71.62,99.43,1.053333333,499.9
20200313,Jorge,BNL18456,4.808333333,93.98,308.5,1.255,1.283975507,29.76833333,29.65,700,400.06,69.46333333,99.4,1.191666667,499.9
20200313,Jorge,BNL18456,5.046666667,96.62,306.1666667,1.321666667,1.241626766,29.29,29.63166667,1000,399.9866667,69.645,99.37166667,1.286666667,499.9
20200313,Mariano,BNL18487,-1.451666667,16.53,528.6666667,1.57,1.637847715,30.32166667,30.04,0,399.93,62.265,99.095,0.27,499.7
20200313,Mariano,BNL18487,0.687666667,40.45,364.1666667,1.278333333,1.354065889,30.165,29.85833333,30,399.9383333,68.52166667,99.09666667,0.534166667,499.7
20200313,Mariano,BNL18487,2.966666667,64.85,317.6666667,1.291666667,1.37234061,30.28833333,29.96666667,80,400.0183333,68.32166667,99.1,0.859,499.9666667
20200313,Mariano,BNL18487,6.45,135.83,315.1666667,1.02,1.018552431,29.88666667,29.89833333,150,400.0283333,75.94,99.2,1.388333333,499.7
20200313,Mariano,BNL18487,9.846666667,176.33,300,1.013333333,1.021142655,30.13833333,30.105,250,399.875,76.225,99.25,1.761666667,499.7
20200313,Mariano,BNL18487,11.88333333,193.67,290.8333333,0.936333333,0.930934249,29.85,29.87333333,350,399.9583333,77.96333333,99.26,1.771666667,499.7
20200313,Mariano,BNL18487,14.96666667,231.00,284.3333333,0.920333333,0.874122618,29.83333333,30.025,550,400.075,79.28833333,99.29,2.06,499.7
20200313,Mariano,BNL18487,16.9,256.50,281,0.9645,0.902627353,29.835,30.08833333,800,400.0033333,78.615,99.31,2.378333333,499.7666667
20200313,Mariano,BNL18487,18.2,276.67,280.8333333,0.9335,0.821198908,29.475,29.94166667,1100,399.9766667,80.13666667,99.33,2.463333333,499.7
20200313,Derek,BNL18488,-0.970833333,65.10,417,1.078333333,1.06727387,29.625,29.665,0,400.0433333,74.40666667,99.23,0.716666667,500.6
20200313,Derek,BNL18488,0.736833333,67.27,375.6666667,0.970166667,0.998061223,29.47,29.35,30,399.8633333,75.85166667,99.26333333,0.666666667,500.5833333
20200313,Derek,BNL18488,1.775,71.73,353,0.976,0.978685202,29.52833333,29.51666667,80,399.8983333,76.4,99.29333333,0.714,500.5833333
20200313,Derek,BNL18488,2.413333333,77.78,343.3333333,0.961833333,0.922457295,29.59666667,29.76333333,200,399.9116667,77.84333333,99.34,0.762166667,500.6
20200313,Derek,BNL18488,3.235,84.18,331.1666667,0.968166667,0.928589638,29.535,29.70166667,300,399.9983333,77.61666667,99.37166667,0.827333333,500.6
20200313,Derek,BNL18488,4.165,94.13,321,1.011666667,0.916250755,29.6,29.99166667,500,399.9916667,77.99666667,99.38166667,0.963166667,500.6
20200313,Derek,BNL18488,4.825,104.33,317.5,1.02,0.894632004,29.56166667,30.08833333,700,400.0233333,78.46833333,99.39,1.076666667,500.6
20200313,Derek,BNL18488,5.923333333,118.83,311,1.07,0.866515091,29.62833333,30.45,1000,399.9283333,79.225,99.41,1.27,500.55
20200313,Lindsey,BNL18489,-2.215371727,21.27,552.1310973,1.932812557,2.054177066,31.47459194,31.00958602,0,399.9959301,55.6868714,99.46645161,4.25E-01,641.8096667
20200313,Lindsey,BNL18489,-0.408839875,23.60,415.1635199,1.873790806,2.004066525,31.4841543,30.98469677,30,400.0036344,56.79133597,99.45828441,4.57E-01,641.2956667
20200313,Lindsey,BNL18489,1.366041842,34.77,326.3694773,1.705091706,1.813491143,31.43077849,31.01501828,80,400.0027742,60.78142282,99.43077742,6.13E-01,640.3443333
20200313,Lindsey,BNL18489,3.491368617,50.94,279.588337,1.690489323,1.796601016,31.40135269,30.99388495,150,399.9944839,61.08164598,99.43085215,8.86E-01,639.4786667
20200313,Lindsey,BNL18489,6.939685191,101.48,280.3491914,1.394384705,1.511251975,31.43550753,30.98677688,250,400.0031613,67.32644353,99.4399086,1.44E+00,641.1863333
20200313,Lindsey,BNL18489,9.979849479,189.56,305.3950271,1.198029275,1.33369027,31.51565484,30.99568548,350,400.0026559,71.29644436,99.51304731,2.27E+00,641.2196667
20200313,Lindsey,BNL18489,11.73522227,214.61,301.7567935,1.169117621,1.325336276,31.6087957,31.01151774,550,399.9971075,71.62673106,99.54910806,2.49E+00,641.8686667
20200313,Lindsey,BNL18489,12.49698414,228.30,301.859139,1.09531571,1.207843864,31.43391022,31.00185806,800,400.0188817,73.88391482,99.55190323,2.47E+00,558.6106667
20200313,Lindsey,BNL18489,12.88147216,245.06,305.1573046,1.096263757,1.199983468,31.39680914,30.99823495,1100,399.9947043,73.99914154,99.60319462,2.64E+00,639.7958333
